name;steps;description;type;cooktime;preptime;servings;cousine;ingredientname;ingredientamount
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;eggs;2
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;panko breadcrumbs;1 and a half cups (135g)
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;Perfect Italiano™ Extra Sharp Parmesan, finely grated;1 cup (30g)
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;Salt and pepper;""
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;medium chicken drumsticks, skin on;8
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;vegetable oil;1/3 cup (80ml)
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;tomato passata with basil and oregano;700g
Parmesan Crusted Chicken Drumsticks Parmigiana;"{""Preheat the oven to 200°C/180°C fan forced. Line a baking tray with baking paper"",""Lightly whisk the eggs in a shallow dish with ¼ cup water"",""In a large mixing bowl combine the panko breadcrumbs and Parmesan cheese and season well with salt and pepper"",""Working with one drumstick at a time, dip in the egg, then breadcrumb mixture, pressing the crumbs on gently with your fingertips to coat. Set aside"",""Heat half of the oil in a large frying pan, over medium-high heat. Cook half of the drumsticks for 3 minutes on each side, or until golden and crisp. Transfer to the lined tray and repeat with the remaining oil and chicken"",""Meanwhile, spread the tomato passata over the base of a 1.5 litre (6 cup capacity) ovenproof dish. Arrange the drumsticks over the tomatoes and top with the grated cheese"",""Return to the oven and bake for 15-20 minutes, or until the cheese is melted and chicken is cooked and golden. Serve warm with a fresh salad""}";This easy chicken parmigiana recipe uses parmesan to add extra flavour to the crumb on these budget-friendly drumsticks. This Australian classic chicken parmi is served with lots of sauce and a fresh salad.;lunch;35;15;4;Italian;Perfect Italiano™ 4 Cheese Melt;200g
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;pine nuts, toasted;1/3 cup (50g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;fresh basil leaves;3 cups
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;garlic clove, crushed;1
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;Perfect Italiano™ Parmesan, grated;2/3 cup (80g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;olive oil;2/3 cup (165ml)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;chicken breasts, trimmed;2 large (500g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;pesto;1/2 cup (130g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;mixed cherry tomatoes, halved;500g
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;small red onion, thinly sliced;1 (100g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;croutons;150g
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;Perfect Italiano™ Parmesan Cheese, shaved;1/2 cup (45g)
Chicken Pesto Panzanella Salad;"{""Place pine nuts, basil, garlic, parmesan and olive oil in a small food processor and process until finely chopped. Set aside"",""Preheat the oven to 180°C/160°C (fan forced)"",""Coat chicken in the pesto and place into an ovenproof dish. Bake for 15 minutes, or until cooked through, set aside to cool"",""To make the salad, combine the tomatoes and onion into a large salad bowl"",""Shred the chicken and add to salad bowl along with croutons and half the parmesan cheese. Toss gently to combine"",""Drizzle over any remaining pan juices and garnish with the remaining parmesan and torn basil""}";A quick and easy chicken panzanella or Tuscan salad, with homemade parmesan pesto sauce. This warm chicken salad recipe is a healthy choice for lunch or dinner.;lunch;15;15;4;Italian;basil leaves, roughly torn;1/2 cup (approx. 1/4 bunch)
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;olive oil;3 tbsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;beef mince;500g
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;onion , finely chopped;1
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;celery stick , finely chopped;1
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;large red pepper , thickly sliced;1
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;garlic cloves , finely grated;2
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;ground cumin;2 tsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;smoked paprika;1 tsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;dried oregano;2 tsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;chipotle chilli paste;2-3 tbsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;tomato purée;3 tbsp
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;can chopped tomatoes;400g
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;beef stock;400ml
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;can black beans , drained;2 x 400g
Slow cooker chilli con carne;"{""Set the slow cooker to low. Heat 1½ tbsp oil in a large, non-stick pan over a high heat and fry the mince for 10-12 mins or until evenly browned. Tip into the slow cooker."",""Heat the remaining oil in the pan. Fry the onion, celery and pepper for 10 mins or until softened. Add the garlic, cumin and paprika and fry for 1 min. Tip into the slow cooker."",""Stir in the oregano, chipotle paste, tomato purée, tomatoes and stock. Season. Cover and cook for 6-8 hrs."",""Stir in the beans and chocolate during the final 30 mins of cooking. Serve with a bowl of rice or tortilla chips and a dollop of soured cream.""}";Use whichever beans you have in the cupboard for this richly spiced beef and chipotle slow cooker chilli. It's a perfect meal to prepare for busy weeknights;lunch;360;25;6;Mexican;small squares dark chocolate;4
